track_uri,artist_uri,dan,ene,aco,val,artist_genres
spotify:track:2ETVDjAaPKXu0YTiiMfBzk,spotify:artist:6oeSQ4qmDQ7n89Rdt6tLLn,0.211,0.761,0.692,0.207,lo-fi rap
spotify:track:3ucLzGWWkB2rMQXDJfCsfy,spotify:artist:72igsHCazmE9rlVm0c4I9d,0.566,0.719,0.648,0.37,weirdcore
spotify:track:1zKOagmkCtXuGmCivG8HZE,spotify:artist:1XlLhtgJjC4ROQZilBZAvw,0.914,0.572,0.12,0.864,singer-songwriter pop
spotify:track:10x9aHDFGk5aSbvAVlwJA3,"spotify:artist:4ClziihVpBeFXNyDH83Lde, spotify:artist:5BhFZpE8kUGZJiKOsYjLQM",0.742,0.675,0.59,0.668,"alternative r&b,bedroom soul,hyperpop,indie hip hop"
spotify:track:03NuSyeFTPI35KepIv3WbP,spotify:artist:1eTNgJMyODOGBZpcDsWXwe,0.501,0.444,0.0525,0.196,
spotify:track:0zoG0evluJzbNzCvlUQHrJ,spotify:artist:1FTBjo6ovfmw3HWkD8sZTs,0.295,0.193,0.73,0.0377,"ambient,compositional ambient,drift,drone,nu age"
spotify:track:7l9CE3wmEGOUYw1j4ETjnL,"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:62DmErcU7dqZbJaDqwsqzR",0.383,0.621,0.0272,0.213,"alternative hip hop,modern rock,rock,dancehall,jamaican hip hop,reggae fusion,traphall"
spotify:track:2C0KFbb4v9CNWR5c9jWcKC,"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:5M0lbkGluOPXLeFjApw8r8",0.788,0.472,0.003,0.257,"alternative hip hop,modern rock,rock,trap,underground hip hop,viral trap,virginia hip hop"
spotify:track:5KurnDXzOeIYOMQceYidu7,"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:2DzRMyWgjuMbYvt5BLbpCo",0.481,0.693,0.00841,0.635,"alternative hip hop,modern rock,rock,contemporary r&b,neo soul,r&b,urban contemporary"
spotify:track:44PelqgstAM0lb8rHPKfHq,"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:0cTSCsVx04SSht9V6cpKN0, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy",0.607,0.785,0.211,0.517,"alternative hip hop,modern rock,rock,black americana,soul,southern soul,spirituals,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop"
spotify:track:3lIxtCaROdRDuTnNBDm3n2,"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:1U1el3k54VvEUzo3ybLPlM",0.726,0.815,0.00799,0.462,"alternative hip hop,modern rock,rock,colombian pop"
spotify:track:557cyocFOOvB6LW8EPNiOi,spotify:artist:4596e2d3KmYzAeVenjCxfj,0.815,0.609,0.0404,0.88,"alternative r&b,indie soul"
spotify:track:7rjjSiMQvTlDcrE5J84F8N,spotify:artist:1q4618qKswelCGLoanFKQh,0.829,0.961,0.0157,0.655,rap rock
spotify:track:5svgfx5JHzfGf3dzQU2nyD,spotify:artist:1zUARwQOZCs4MEzDt65eG6,0.519,0.867,0.00000314,0.314,
spotify:track:2DBxhQbwnuXDioUVdL33S2,"spotify:artist:77SW9BnxLY8rJ0RciFqkHh, spotify:artist:6fxyWrfmjcbj5d12gXeiNV",0.547,0.639,0.0137,0.399,"modern alternative rock,modern rock,pop,dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop"
spotify:track:7zwn1eykZtZ5LODrf7c0tS,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,0.551,0.881,0.186,0.387,"modern alternative rock,modern rock,pop"
spotify:track:6eMeqiSoQYtM8u3vvfth21,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,0.538,0.742,0.018,0.425,"modern alternative rock,modern rock,pop"
spotify:track:5rdQMbAMoE6rQwS02dMGpL,spotify:artist:3ZGr7nQBXDU2WhyXgRVbt0,0.642,0.899,0.00831,0.919,"australian reggae fusion,australian surf rock,reggae fusion"
spotify:track:0wQbk9sAkZflH2ht0FC5G7,spotify:artist:7rsBReXv6wZK0s0nGN3yzF,0.504,0.533,0.000623,0.295,jacksonville indie
spotify:track:1FqPEPY3hXqYDNIuvw2WqJ,spotify:artist:0QwAWEp3r3Ut1dYNQb7JzS,0.169,0.0964,0.928,0.0337,psychedelic pop
spotify:track:0V8jGgK39sLsj2yAHHPigU,spotify:artist:3Oim8XBPbznAa8Jj8QzNc8,0.366,0.704,0.122,0.495,"experimental pop,indie surf,pov: indie"
spotify:track:4gZDCOFuLCxCRWNhSEcOtJ,spotify:artist:0NIPkIjTV8mB795yEIiPYL,0.655,0.668,0.0398,0.867,pov: indie
spotify:track:7fBv7CLKzipRk6EC6TWHOB,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.585,0.564,0.0671,0.137,"canadian contemporary r&b,canadian pop,pop"
spotify:track:25KybV9BOUlvcnv7nN3Pyo,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.505,0.68,0.0796,0.539,"canadian contemporary r&b,canadian pop,pop"
spotify:track:3KMh6aOeFBCJI2zuiFOPoY,spotify:artist:7s9xvGsMjmPZmBYa6iEJTm,0.156,0.448,0.243,0.305,"glitchbreak,hexd"
spotify:track:5O92kx496eiuuHGn6iw4h8,spotify:artist:7s9xvGsMjmPZmBYa6iEJTm,0.175,0.961,0.0166,0.0535,"glitchbreak,hexd"
spotify:track:5RXhWUevKMr99WwGgMsp7z,spotify:artist:7s9xvGsMjmPZmBYa6iEJTm,0.503,0.949,0.0285,0.086,"glitchbreak,hexd"
spotify:track:3fcVg0gI3XlwpKviUXGSLI,spotify:artist:7s9xvGsMjmPZmBYa6iEJTm,0.268,0.915,0.15,0.0385,"glitchbreak,hexd"
spotify:track:7GqIDx2QVGOpd4r1fZaUUW,spotify:artist:3iDD7bnsjL9J4fO298r0L0,0.604,0.905,0.309,0.723,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock"
spotify:track:3kI3vRDwTbYs9O8svalUWu,spotify:artist:5INjqkS1o8h1imAzPqGZBb,0.491,0.85,0.00675,0.648,"australian psych,modern rock,neo-psychedelic,rock"
spotify:track:7KZOW7vBKDUPqvqXiPwoeK,spotify:artist:027TpXKGwdXP7iwbjUSpV8,0.536,0.714,0.0879,0.338,"chicago indie,pov: indie"
spotify:track:65N9abRNej5yT3nuE2jEcE,spotify:artist:6lHO1eGthNnos9KP2BH0cG,0.339,0.197,0.852,0.0385,"bedroom pop,uk contemporary r&b"
spotify:track:3Ebf3n6GX9i8OLig5lNXtL,spotify:artist:1B62oENW0VGjnBBUvwkYtX,0.782,0.49,0.398,0.787,la pop
spotify:track:4oMyggIzClkOcCTvotFLkP,spotify:artist:5xegBBY3vjR75woVR9kiy7,0.725,0.984,0.000718,0.931,drift phonk
spotify:track:5bCmPv8ymn6TkphrMZKNzk,spotify:artist:4iMO20EPodreIaEl8qW66y,0.751,0.486,0.332,0.408,"bedroom pop,oakland indie,pov: indie"
spotify:track:4gujJ5efKCRLC3moKJktE7,spotify:artist:6hG0VsXXlD10l60TqiIHIX,0.294,0.632,0.143,0.208,"cloud rap,drain,glitchcore,hyperpop"
spotify:track:6v3wUKFT4YnrJGSnXJOcCx,spotify:artist:49xeZQkZtyvt4xAuZCKYwk,0.453,0.948,0.0169,0.321,"chill breakcore,glitchbreak"
spotify:track:5fr0ocIee7TpDCRWaK0002,spotify:artist:06O23tLg0or676h8EEzH7W,0.537,0.929,0.000682,0.161,dark synthpop
spotify:track:5QmdK8QFbY8TLVKPuJzexD,spotify:artist:06O23tLg0or676h8EEzH7W,0.534,0.919,0.284,0.153,dark synthpop
spotify:track:7JVktlIFf5nHRVln3Z2SMv,"spotify:artist:0ubGY2CcC0tvR0eE6hJaT8, spotify:artist:4NNslFqwFLMsVfeAWfGryM",0.84,0.339,0.102,0.652,"ann arbor indie,bedroom soul,modern indie pop"
spotify:track:2NALyOC8GhCCqvnIVsBaFR,spotify:artist:1W4itxt3vwhmrgLEBuVHJ6,0.457,0.515,0.00831,0.215,"boston indie,indie garage rock,pov: indie"
spotify:track:6X29iaaazwho3ab7GNue5r,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,0.735,0.235,0.698,0.462,"art pop,pop"
spotify:track:0tMSssfxAL2oV8Vri0mFHE,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,0.319,0.0561,0.935,0.082,"art pop,pop"
spotify:track:2RZWa69dRK8CQPYlzjCg97,spotify:artist:3iotJxO373ylhqoStDSmY6,0.537,0.817,0.0299,0.215,dark trap
spotify:track:3sceNZTdQ1CSlSULPbGlV2,spotify:artist:56huNdCA3s7tthaMNhIXLU,0.487,0.885,0.0191,0.167,chill breakcore
spotify:track:2lTtnKQgjbrBA1qnOFhBkP,spotify:artist:2HkSsS8O2U2gPhnCGVN5vn,0.273,0.565,0.516,0.298,"indie pop,la pop,pov: indie"
spotify:track:4syL8GULvakWTlXnHJw2qz,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,0.516,0.916,0.125,0.389,"barbadian pop,pop,urban contemporary"
spotify:track:1kSIX4oa6uvU1yzjtKmITf,spotify:artist:0RAF8tECP3vmRAnhT7VqZK,0.761,0.382,0.0422,0.268,indie surf
spotify:track:1obq6HjEIK1fJJvC2yZXUY,"spotify:artist:4nXOZlYoAD67hF9aUEncMY, spotify:artist:6f4aJlAHj8LX3yAytAmWlu, spotify:artist:45eOANIj1vvkt8olH7Zh71",0.758,0.598,0.0845,0.365,"cloud rap,dark trap,miami hip hop,underground hip hop,dark trap"
spotify:track:19RI9yFu8AJKD8kjw9N9D9,"spotify:artist:1B6XpURxZFBE9B2BT5JI7h, spotify:artist:3HcM6GJXItrgztGAlIvX9b",0.427,0.395,0.562,0.0931,"dark trap,scream rap"
spotify:track:6notNqVa0J99HRgsshef7a,spotify:artist:5XE0fiZWGbq9TcSuWwJ1fA,0.843,0.256,0.538,0.655,"japanese chillhop,lo-fi beats,lo-fi rap"
spotify:track:1sLzw9mbT8GIpD1XjhXumv,"spotify:artist:3Qh89pgJeZq6d8uM1bTot3, spotify:artist:6vKEwTQ0TVz0aJoobvLG1Y",0.642,0.577,0.0942,0.683,"christian hip hop,houston rap"
spotify:track:4OJUnS2hTtthTxUBwRJhpf,spotify:artist:7MPGCB854Qo4alYMOPkBka,0.53,0.552,0.453,0.19,bedroom pop
spotify:track:25F6MWrnFBCXVnpN4n76EK,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,0.71,0.888,0.0591,0.816,"conscious hip hop,hip hop,pop rap,rap"
spotify:track:4hCPbuPcxlmAytPFjtoyJc,spotify:artist:54pzZYU7PNFAN1O5H715fk,0.204,0.886,0.113,0.157,"lo-fi emo,lo-fi indie"
spotify:track:5NQbUaeTEOGdD6hHcre0dZ,"spotify:artist:6PXS4YHDkKvl1wkIl4V8DL, spotify:artist:2s0yxtiHiyGe6CY4mbDYFi",0.618,0.717,0.00256,0.603,"new jersey rap,pop rap,rap,southern hip hop,trap"
spotify:track:0kSs2zmoa2t9YrXzEDHSYJ,spotify:artist:2Mjqb4HQpRBuDjn84nOYS9,0.641,0.639,0.466,0.618,"indie garage rock,western mass indie"
spotify:track:2JqRNK63878m5IlMJLZikZ,spotify:artist:2Mjqb4HQpRBuDjn84nOYS9,0.559,0.467,0.273,0.588,"indie garage rock,western mass indie"
spotify:track:28WCJR4aWaF3PjTppkpxnO,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.44,0.317,0.891,0.268,viral pop
spotify:track:7GgHRS2Z69OkX9bfMV8Fcp,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.794,0.668,0.299,0.632,viral pop
spotify:track:2mYr8miZhBqOSPipHLpKRG,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.472,0.518,0.383,0.154,viral pop
spotify:track:6Sm2ndCSIndar3iYmnpENI,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.393,0.305,0.765,0.15,viral pop
spotify:track:581J9vD9DwlBXugQ83V3OL,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.356,0.401,0.426,0.38,viral pop
spotify:track:29XiOFj6yTnutq3hSjwv88,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.78,0.749,0.629,0.0398,viral pop
spotify:track:56xRReDlga3Mcj37ZfibY1,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.558,0.553,0.264,0.323,viral pop
spotify:track:6jJt0vh2uahL1dSz0YZGA9,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.741,0.708,0.359,0.0851,viral pop
spotify:track:3XL2raa5lRT7HrPZv2KZMR,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.615,0.541,0.748,0.124,viral pop
spotify:track:5wf4k2z5mlfWIlE4wkqo8A,spotify:artist:6Ghvu1VvMGScGpOUJBAHNH,0.327,0.782,0.0000649,0.296,"alternative metal,nu metal,rap metal,rock,sacramento indie"
spotify:track:2UGAnEGWPyvczUN36cwU0R,"spotify:artist:6vwlV3wAgLZpXIWfRvA0ao, spotify:artist:3ZEWMyP9qZhQi7d4nwGV9f",0.218,0.42,0.00648,0.036,"chill breakcore,chill breakcore"
spotify:track:0eNdk1jIPwAL2be8o5rHi9,spotify:artist:6vwlV3wAgLZpXIWfRvA0ao,0.356,0.921,0.0000349,0.0381,chill breakcore
spotify:track:69igtQRC77XIDe6IE6St0B,spotify:artist:6vwlV3wAgLZpXIWfRvA0ao,0.402,0.784,0.00558,0.195,chill breakcore
spotify:track:429IbFR4yp2J81CeTwF5iY,spotify:artist:3Ayl7mCk0nScecqOzvNp6s,0.487,0.898,0.00305,0.597,"alternative metal,alternative rock,emo,modern power pop,modern rock,neon pop punk,pop punk,pop rock,post-grunge,punk,rock"
spotify:track:4XNPZFA6HMhkIkbJBDo70X,spotify:artist:3dv4Q4q3LWOnbLJnC6GgTY,0.414,0.526,0.614,0.236,bedroom pop
spotify:track:2dNOg4we0JnbP1UzWzsGPS,spotify:artist:7oT0M95uIX2aJGN4we092i,0.363,0.455,0.0584,0.15,"nu gaze,pennsylvania shoegaze,philly indie"
spotify:track:258n2M8Xg97Vk15PzmY24O,spotify:artist:60oPm94IK14iPqnGwkbw8x,0.57,0.927,0.00413,0.578,"nashville indie,riot grrrl"
spotify:track:0XbcOQFQ9UPrIF7kKyATWw,"spotify:artist:5wTDSzqp1zaULJlPK2Zv83, spotify:artist:6QCstr3yhEVSZPQyDvvYjK",0.626,0.807,0.569,0.574,"australian alternative pop,australian r&b"
spotify:track:6yyIt97DsuLaPeGt4hlCH1,spotify:artist:4ABTeyDAbK3iv09CHSsoW0,0.535,0.534,0.0958,0.105,"math rock,post-hardcore,slowcore"
spotify:track:4ZFtNZuzzdHjYKARA8TEh2,spotify:artist:5AK2gJtEA2SWI9lBywSZjN,0.957,0.674,0.000949,0.522,florida rap
spotify:track:5xr8rwn3WIkQ40m5UA2eR5,spotify:artist:5RZXyiWgZrpxbKfxY4MP0w,0.555,0.831,0.0123,0.388,okc indie
spotify:track:1K0AENxzuLi4M420wUlvPT,spotify:artist:3kE0TeA4n6FZD1UG6ctB0m,0.385,0.468,0.291,0.248,tempe indie
spotify:track:56gG5NdPZB1dyJJaQsgQC5,spotify:artist:5JUGL6ec4eULQ5eVEbOC7e,0.271,0.873,0.00000341,0.203,lo-fi indie
spotify:track:26WAJZIwv0D1kkG7521PlO,spotify:artist:10dzW1PpkEFPkeQSqvgXvw,0.408,0.447,0.603,0.0518,weirdcore
spotify:track:157fLm3kyGj1ovdr3w1AKv,spotify:artist:6a89shmNCtjzoMMX47z2Iq,0.407,0.641,0.00989,0.288,
spotify:track:3W0fmsdPgPisEQEfefimGT,spotify:artist:6eJa3zG1QZLRB3xgRuyxbm,0.702,0.827,0.000381,0.977,"austindie,indie rock,pov: indie"
spotify:track:4hie5sbZpqiMzzZY25dOVp,"spotify:artist:1n8hLoV90OhFCYXLtCD659, spotify:artist:3l0CmX0FuQjFxr8SK7Vqag, spotify:artist:5FkMS3KgG0cjiRm250NFTJ",0.632,0.579,0.0294,0.164,"experimental r&b,bedroom pop,indie pop,pov: indie,cloud rap"
spotify:track:3gXqah3t8sYcZSErZXNuAm,spotify:artist:4PzxIDMBGmwfzdh4YKj0By,0.545,0.868,0.174,0.537,
spotify:track:6DEDhjTllUrPw29BivTvn2,"spotify:artist:62vbsDRAq0qHdezaCOzB0T, spotify:artist:2t64CHsmWouJNyXSwy5q2q",0.466,0.686,0.415,0.256,"future bass,vapor twitch"
spotify:track:1Hb1IJ9bBCa6wo3fRtexnJ,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,0.457,0.613,0.00463,0.132,"modern alternative rock,modern rock,pov: indie,punk blues,rock"
spotify:track:0MUzalPwRItswsuNThydQg,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,0.745,0.619,0.207,0.0906,"modern alternative rock,modern rock,pov: indie,punk blues,rock"
spotify:track:71oe4XNo6a68byBQXP6imr,spotify:artist:23nkk8mqYMh2R8w8jToGTv,0.67,0.272,0.112,0.438,lo-fi beats
spotify:track:2sOzuxmumwnWPqqmswGT9V,spotify:artist:1bqX4oZFTWIQFk90AwKfnC,0.411,0.561,0.0211,0.439,"derby indie,english indie rock,garage rock revival,modern alternative rock"
spotify:track:51pshtuYkgUQnt5huMPbKL,spotify:artist:4LLpKhyESsyAXpc4laK94U,0.794,0.766,0.0135,0.55,"hip hop,pittsburgh rap,rap"
spotify:track:0zMAvsQmaQ4DGsmXtKixpn,spotify:artist:0e86yPdC41PGRkLp2Q1Bph,0.516,0.755,0.0633,0.165,"canadian indie rock,pov: indie,vancouver indie"
spotify:track:3vZUC1m6QVm7urnN6lcF64,spotify:artist:0e86yPdC41PGRkLp2Q1Bph,0.606,0.618,0.325,0.237,"canadian indie rock,pov: indie,vancouver indie"
spotify:track:0SGkqnVQo9KPytSri1H6cF,spotify:artist:0c173mlxpT3dSFRgMO8XPh,0.785,0.575,0.105,0.272,"detroit hip hop,hip hop,pop rap,r&b,rap,southern hip hop,trap"
spotify:track:1jQsKN68yE94tMYml0wHMd,spotify:artist:0c173mlxpT3dSFRgMO8XPh,0.747,0.704,0.134,0.507,"detroit hip hop,hip hop,pop rap,r&b,rap,southern hip hop,trap"
spotify:track:2sXq5MjWP01dLM0qYCQxFA,spotify:artist:03nlemwAYRpswfrFc35zSN,0.483,0.323,0.435,0.263,
spotify:track:3E9Wv5hNRwedUjPkkplcx4,spotify:artist:3q1NKu1dVzFcBfxFos4kE3,0.479,0.602,0.0105,0.261,
spotify:track:2Mvpojfs3257Yk0UsHsi7n,spotify:artist:6lHO1eGthNnos9KP2BH0cG,0.619,0.222,0.882,0.133,"bedroom pop,uk contemporary r&b"
spotify:track:7IFIbGMfJ64wVdmsszObli,spotify:artist:6lHO1eGthNnos9KP2BH0cG,0.638,0.373,0.168,0.211,"bedroom pop,uk contemporary r&b"
spotify:track:0YkpOTJex8ADEH1bdPnSEV,spotify:artist:1pS55lIysppNO0zbvF3qlB,0.581,0.769,0.397,0.68,
spotify:track:0B1UJ3oylIB4nQ3o5LBWc7,spotify:artist:1vmLIa1VRY38hZoar8AyYS,0.673,0.389,0.607,0.121,underground hip hop
spotify:track:4Ul7qgygF0Qm7Tk1HODSBf,spotify:artist:5Xjhhvk2fT4Xh9AWqcxaom,0.442,0.44,0.861,0.11,
spotify:track:6KIKRz9eSTXdNsGUnomdtW,spotify:artist:4EnEZVjo3w1cwcQYePccay,0.834,0.878,0.0461,0.418,"conscious hip hop,gangster rap,golden age hip hop,hip hop,old school hip hop,rap,west coast rap"
spotify:track:4E4XSfkp1ORxBV7FAocNdH,"spotify:artist:6hij65GZ1ENmV4C8YeiYwP, spotify:artist:6vwlV3wAgLZpXIWfRvA0ao",0.365,0.976,0.00572,0.0723,"chill breakcore,chill breakcore"
spotify:track:1mEO3xiJqEWXYIdZalDzHR,"spotify:artist:1Naqgo0HMRoumRP0e2MXD9, spotify:artist:5MbNzCW3qokGyoo9giHA3V",0.55,0.666,0.308,0.423,"alternative r&b,uk contemporary r&b,atl hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop"
spotify:track:70pZIQqQ37SrNCADx0FiPN,"spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:05oH07COxkXKIMt6mIPRee",0.819,0.596,0.0302,0.473,"escape room,hip hop,indie soul,neo soul,contemporary r&b,dance pop,hip pop,r&b,urban contemporary"
spotify:track:3jvSFuhdGbGQcEv9dKC4bJ,spotify:artist:6lHO1eGthNnos9KP2BH0cG,0.829,0.0514,0.891,0.796,"bedroom pop,uk contemporary r&b"
spotify:track:7sr74Bz3GBTNMQe1m4F5Ut,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,0.69,0.921,0.0799,0.631,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap"
spotify:track:1aRvUHgMe9ichgcHAAs12f,spotify:artist:4mLJ3XfOM5FPjSAWdQ2Jk7,0.506,0.526,0.334,0.591,"chamber pop,indie rock,modern folk rock,philly indie,pov: indie,seattle indie,stomp and holler"
spotify:track:5i5fCpsnqDJ9AfeObgd0gW,"spotify:artist:12Zk1DFhCbHY6v3xep2ZjI, spotify:artist:5INjqkS1o8h1imAzPqGZBb",0.415,0.878,0.0564,0.309,"new jersey rap,australian psych,modern rock,neo-psychedelic,rock"
spotify:track:6Fdt5v1r6iK2roy9AfIoUC,spotify:artist:3gCEnxvfTLIbAZKVMBEQqD,0.52,0.932,0.0999,0.487,glitchbreak
spotify:track:27BlCEaLjy7EH9xSJCMtG1,spotify:artist:1gl0S9pS0Zw0qfa14rDD3D,0.415,0.623,0.12,0.704,"dreamo,indie surf,pov: indie,surf punk,vegas indie"
spotify:track:4isS2i5xjodf7wg0nMQLhJ,spotify:artist:1gl0S9pS0Zw0qfa14rDD3D,0.164,0.769,0.000595,0.263,"dreamo,indie surf,pov: indie,surf punk,vegas indie"
spotify:track:7yMiX7n9SBvadzox8T5jzT,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,0.663,0.694,0.0253,0.525,"alternative hip hop,modern rock,rock"
spotify:track:4XbTG98iWToBSfPrnd1sYB,"spotify:artist:0nnBZ8FXWjG9wZgM2cpfeb, spotify:artist:5Matrg5du62bXwer29cU5T",0.682,0.598,0.0778,0.389,"indie r&b,alternative hip hop,boom bap,buffalo hip hop,hip hop,upstate ny rap"
spotify:track:0afGLa6wcYiLLXFZ48ZQpY,spotify:artist:6Sa4YbwEdGlfVSJMF1Lp67,0.667,0.316,0.0292,0.156,bedroom pop
spotify:track:1ZgN0HuVMZ9XtxIo0XhhWG,spotify:artist:39v5154nNeWJGatKDkLGu9,0.316,0.909,0.0274,0.399,socal indie
spotify:track:4tCKMfURF9Uc364YtIuZKi,spotify:artist:2We7vKruiEweV984BdrxGA,0.487,0.593,0.809,0.335,
spotify:track:4c7VAzPJi7DrXH5xG1MM9D,spotify:artist:2We7vKruiEweV984BdrxGA,0.357,0.514,0.489,0.256,
spotify:track:7BjsFj9SJ2NBqH9edlo1Au,spotify:artist:2We7vKruiEweV984BdrxGA,0.57,0.322,0.862,0.304,
spotify:track:0HIhUWBs5qskZqK2Z3LWUh,"spotify:artist:2ImVXJxagzYSK38S6qGBJ5, spotify:artist:0ABk515kENDyATUdpCKVfW, spotify:artist:67gqUXxHedeUGDTxwBzdjS",0.36,0.629,0.0000731,0.378,"boom bap,buffalo hip hop,alternative hip hop,boom bap,buffalo hip hop,drumless hip hop,hip hop,upstate ny rap,alternative hip hop,boom bap,buffalo hip hop,upstate ny rap"
spotify:track:1hgb3hxKtCpX4tI0hrP46K,spotify:artist:38SKxCyfrmNWqWunb9wGHP,0.319,0.895,0.00224,0.655,
spotify:track:7lVDAC0NLkeyggydsoMJ3a,"spotify:artist:2gHMoGVtXhBGWG9D8By84R, spotify:artist:0hW4kyV5oqgjjKQgD6LSFQ",0.288,0.654,0.0396,0.206,emo rap
spotify:track:246ovRmxmDrPIXiTAAuf7B,"spotify:artist:5YzBjslMBDx6PYzoZYaqtt, spotify:artist:4tF39UYlbBLqTo5JK3qX1u",0.437,0.558,0.561,0.39,"glitchcore,glitchcore,hyperpop"
spotify:track:2E66rNexld62hMGwjY3GJe,spotify:artist:1rfYzEJpmnmhVM1V6LUHTQ,0.451,0.615,0.0511,0.429,
spotify:track:4hzn7ETEmLBwg6UZhgROvo,spotify:artist:2E701AAAlg7LthbISEZv0N,0.491,0.968,0.512,0.326,glitchbreak
spotify:track:1E8kPElhq6ov6RdvG0gPrV,spotify:artist:73UdAW2FV6lEqHJ71wOHnY,0.238,0.859,0.00402,0.358,
spotify:track:7JQlMm9c0pkOeowoMCeCTG,spotify:artist:78NDaMzmcDKjt7mkXs7AuG,0.258,0.0259,0.976,0.145,"hard bop,jazz saxophone"
spotify:track:7wAVCSMQa3WyFFhfGfPDNP,"spotify:artist:3WTWOrIS77vY3hkCFqTyIw, spotify:artist:08jywfUS0hp8XYlYs0cvz8, spotify:artist:2KjAo6wVc9d2WcxdxSArpV, spotify:artist:1gbnoyNZEf6K9HytIv1D94",0.673,0.745,0.191,0.223,"deep disco house,melodic house,indie anthem-folk,indie folk"
spotify:track:69Wh0ipeW1z2x78lOpsKuL,spotify:artist:0Ak6DLKHtpR6TEEnmcorKA,0.482,0.841,0.0129,0.567,"british indie rock,garage rock,indie rock,modern rock,rock,scottish rock"
spotify:track:0Hn1xO9n8xb8r5BgeHH1Qi,spotify:artist:7ovXNdlB2DNSC16TbKgros,0.579,0.349,0.906,0.345,nyc pop
spotify:track:5VWC7v2dC2K0SIIjT9WTLN,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,0.381,0.358,0.524,0.036,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock"
spotify:track:7kQfhWvwtk3yD4ZD6GU0bp,spotify:artist:3r5D13Q9I4sLrC1bsJK0gR,0.851,0.336,0.0865,0.89,lo-fi indie
spotify:track:0jmKzJmUEKNbC7eU8YfOiA,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,0.482,0.528,0.000107,0.0882,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge"
spotify:track:6fwMzdFGHLP6BrsebsNNeT,spotify:artist:4UAnAM35NDxEWd5WXKv7jM,0.697,0.609,0.0184,0.413,london indie
spotify:track:0eEgMbSzOHmkOeVuNC3E0k,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,0.838,0.475,0.000417,0.711,"alternative hip hop,modern rock,rock"
spotify:track:2bfGNzdiRa1jXZRdfssSzR,"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:6GI3CJjT2bOnMfprCpjT1d",0.625,0.877,0.0315,0.865,"alternative hip hop,modern rock,rock"
spotify:track:0d28khcov6AiegSCpG5TuT,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,0.818,0.705,0.00836,0.772,"alternative hip hop,modern rock,rock"
spotify:track:2pw9RZWZibttZzoFhwjuy6,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,0.579,0.493,0.0168,0.367,"alternative hip hop,modern rock,rock"
spotify:track:7hnW9af7GuGH5lyUUTa8UH,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,0.595,0.831,0.00135,0.407,"alternative hip hop,modern rock,rock"
spotify:track:4Hff1IjRbLGeLgFgxvHflk,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,0.76,0.891,0.0229,0.966,"alternative hip hop,modern rock,rock"
spotify:track:1l2EeDnccWEjJGWK9KnKAi,spotify:artist:25u5QFxy3HVQsbcbxHOP62,0.398,0.858,0.0752,0.445,"escape room,experimental r&b,proto-hyperpop"
